,0,1,2
111686,202,202,202
111687,23,23,23
111688,85,85,85
111689,58,58,58
111690,182,182,182
111691,115,115,115
111692,190,190,190
111693,44,44,44
111694,27,27,27
111695,73,73,73
111696,149,149,149
111697,181,181,181
111698,180,180,180
111699,41,41,41
111700,248,248,248
111701,165,165,165
111702,101,101,101
111703,101,101,101
111704,72,72,72
111705,145,145,145
111706,147,147,147
111707,98,98,98
111708,175,175,175
111709,180,180,180
111710,63,63,63
111711,2,2,2
111712,85,85,85
111713,167,167,167
111714,194,194,194
111715,23,23,23
111716,18,18,18
111717,105,105,105
111718,178,178,178
111719,56,56,56
111720,36,36,36
111721,192,192,192
111722,232,232,232
111723,140,140,140
111724,123,123,123
111725,152,152,152
111726,37,37,37
111727,25,25,25
111728,3,3,3
111729,132,132,132
111730,214,214,214
111731,128,128,128
111732,132,132,132
111733,245,245,245
111734,254,254,254
111735,27,27,27
111736,80,80,80
111737,134,134,134
111738,218,218,218
111739,39,39,39
111740,144,144,144
111741,42,42,42
111742,37,37,37
111743,34,34,34
111744,61,61,61
111745,10,10,10
111746,23,23,23
111747,132,132,132
111748,153,153,153
111749,42,42,42
111750,136,136,136
111751,90,90,90
111752,131,131,131
111753,125,125,125
111754,48,48,48
111755,196,196,196
111756,93,93,93
111757,193,193,193
111758,103,103,103
111759,126,126,126
111760,214,214,214
111761,149,149,149
111762,124,124,124
111763,174,174,174
111764,74,74,74
111765,159,159,159
111766,217,217,217
111767,139,139,139
111768,222,222,222
111769,226,226,226
111770,218,218,218
111771,46,46,46
111772,200,200,200
111773,112,112,112
111774,156,156,156
111775,168,168,168
111776,176,176,176
111777,225,225,225
111778,160,160,160
111779,208,208,208
111780,88,88,88
111781,227,227,227
111782,66,66,66
111783,36,36,36
111784,117,117,117
111785,61,61,61
111786,254,254,254
111787,162,162,162
111788,146,146,146
111789,231,231,231
111790,1,1,1
111791,50,50,50
111792,38,38,38
111793,180,180,180
111794,254,254,254
111795,191,191,191
111796,168,168,168
111797,241,241,241
111798,18,18,18
111799,241,241,241
111800,172,172,172
111801,241,241,241
111802,247,247,247
111803,255,255,255
111804,251,251,251
111805,178,178,178
111806,100,100,100
111807,239,239,239
111808,130,130,130
111809,5,5,5
111810,185,185,185
111811,100,100,100
111812,210,210,210
111813,235,235,235
111814,47,47,47
111815,63,63,63
111816,32,32,32
111817,118,118,118
111818,75,75,75
111819,187,187,187
111820,13,13,13
111821,61,61,61
111822,75,75,75
111823,74,74,74
111824,23,23,23
111825,5,5,5
111826,147,147,147
111827,75,75,75
111828,76,76,76
111829,188,188,188
111830,252,252,252
111831,129,129,129
111832,198,198,198
111833,174,174,174
111834,171,171,171
111835,252,252,252
111836,244,244,244
111837,149,149,149
111838,48,48,48
111839,158,158,158
111840,127,127,127
111841,255,255,255
111842,255,255,255
111843,225,225,225
111844,49,49,49
111845,104,104,104
111846,66,66,66
111847,133,133,133
111848,65,65,65
111849,35,35,35
111850,84,84,84
111851,48,48,48
111852,0,0,0
111853,10,10,10
111854,120,120,120
111855,207,207,207
111856,23,23,23
111857,100,100,100
111858,36,36,36
111859,19,19,19
111860,3,3,3
111861,208,208,208
111862,145,145,145
111863,12,12,12
111864,230,230,230
111865,23,23,23
111866,165,165,165
111867,38,38,38
111868,160,160,160
111869,254,254,254
111870,237,237,237
111871,132,132,132
111872,128,128,128
111873,136,136,136
111874,212,212,212
111875,10,10,10
111876,16,16,16
111877,35,35,35
111878,121,121,121
111879,2,2,2
111880,132,132,132
111881,11,11,11
111882,117,117,117
111883,68,68,68
111884,187,187,187
111885,210,210,210
111886,0,0,0
111887,1,1,1
111888,238,238,238
111889,7,7,7
111890,84,84,84
111891,9,9,9
111892,8,8,8
111893,37,37,37
111894,28,28,28
111895,124,124,124
111896,136,136,136
111897,56,56,56
111898,6,6,6
111899,189,189,189
111900,189,189,189
111901,10,10,10
111902,153,153,153
111903,229,229,229
111904,132,132,132
111905,8,8,8
111906,196,196,196
111907,93,93,93
111908,72,72,72
111909,100,100,100
111910,85,85,85
111911,82,82,82
111912,180,180,180
111913,96,96,96
111914,64,64,64
111915,38,38,38
111916,57,57,57
111917,245,245,245
111918,166,166,166
111919,253,253,253
111920,12,12,12
111921,60,60,60
111922,64,64,64
111923,93,93,93
111924,140,140,140
111925,236,236,236
111926,95,95,95
111927,104,104,104
111928,231,231,231
111929,51,51,51
111930,49,49,49
111931,204,204,204
111932,172,172,172
111933,83,83,83
111934,63,63,63
111935,77,77,77
111936,14,14,14
111937,182,182,182
111938,114,114,114
111939,40,40,40
111940,81,81,81
111941,55,55,55
111942,163,163,163
111943,243,243,243
111944,179,179,179
111945,174,174,174
111946,42,42,42
111947,227,227,227
111948,142,142,142
111949,91,91,91
111950,159,159,159
111951,219,219,219
111952,198,198,198
111953,135,135,135
111954,227,227,227
111955,79,79,79
111956,125,125,125
111957,0,0,0
111958,84,84,84
111959,213,213,213
111960,160,160,160
111961,2,2,2
111962,0,0,0
111963,0,0,0
111964,0,0,0
111965,33,33,33
111966,12,12,12
111967,39,39,39
111968,56,56,56
111969,72,72,72
111970,192,192,192
111971,218,218,218
111972,92,92,92
111973,160,160,160
111974,31,31,31
111975,40,40,40
111976,73,73,73
111977,133,133,133
111978,100,100,100
111979,199,199,199
111980,14,14,14
111981,42,42,42
111982,13,13,13
111983,161,161,161
111984,83,83,83
111985,250,250,250
111986,216,216,216
111987,73,73,73
111988,154,154,154
111989,184,184,184
111990,212,212,212
111991,13,13,13
111992,192,192,192
111993,1,1,1
111994,66,66,66
111995,154,154,154
111996,110,110,110
111997,125,125,125
111998,245,245,245
111999,103,103,103
112000,236,236,236
112001,162,162,162
112002,14,14,14
112003,150,150,150
112004,48,48,48
112005,102,102,102
112006,154,154,154
112007,244,244,244
112008,193,193,193
112009,243,243,243
112010,4,4,4
112011,76,76,76
112012,16,16,16
112013,29,29,29
112014,161,161,161
112015,167,167,167
112016,74,74,74
112017,157,157,157
112018,200,200,200
112019,98,98,98
112020,145,145,145
112021,140,140,140
112022,84,84,84
112023,166,166,166
112024,126,126,126
112025,205,205,205
112026,100,100,100
112027,124,124,124
112028,124,124,124
112029,153,153,153
112030,50,50,50
112031,243,243,243
112032,36,36,36
112033,2,2,2
112034,81,81,81
112035,187,187,187
112036,180,180,180
112037,141,141,141
112038,116,116,116
112039,70,70,70
112040,113,113,113
112041,80,80,80
112042,91,91,91
112043,214,214,214
112044,85,85,85
112045,235,235,235
112046,9,9,9
112047,117,117,117
112048,210,210,210
112049,149,149,149
112050,60,60,60
112051,204,204,204
112052,44,44,44
112053,107,107,107
112054,170,170,170
112055,148,148,148
112056,5,5,5
112057,25,25,25
112058,117,117,117
112059,46,46,46
112060,7,7,7
112061,0,0,0
112062,30,30,30
112063,36,36,36
112064,47,47,47
112065,229,229,229
112066,201,201,201
112067,129,129,129
112068,244,244,244
112069,203,203,203
112070,79,79,79
112071,37,37,37
112072,50,50,50
112073,31,31,31
112074,179,179,179
112075,39,39,39
112076,209,209,209
112077,41,41,41
112078,248,248,248
112079,69,69,69
112080,244,244,244
112081,126,126,126
112082,7,7,7
112083,64,64,64
112084,170,170,170
112085,93,93,93
112086,50,50,50
112087,57,57,57
112088,101,101,101
112089,71,71,71
112090,21,21,21
112091,84,84,84
112092,200,200,200
112093,214,214,214
112094,107,107,107
112095,68,68,68
112096,153,153,153
112097,94,94,94
112098,153,153,153
112099,83,83,83
112100,31,31,31
112101,168,168,168
112102,92,92,92
112103,105,105,105
112104,150,150,150
112105,26,26,26
112106,90,90,90
112107,162,162,162
112108,225,225,225
112109,111,111,111
112110,225,225,225
112111,192,192,192
112112,232,232,232
112113,8,8,8
112114,24,24,24
112115,129,129,129
112116,96,96,96
112117,129,129,129
112118,208,208,208
112119,17,17,17
112120,181,181,181
112121,21,21,21
112122,31,31,31
112123,198,198,198
112124,52,52,52
112125,104,104,104
112126,8,8,8
112127,49,49,49
112128,159,159,159
112129,22,22,22
112130,248,248,248
112131,239,239,239
112132,139,139,139
112133,77,77,77
112134,165,165,165
112135,69,69,69
112136,53,53,53
112137,31,31,31
112138,102,102,102
112139,100,100,100
112140,110,110,110
112141,114,114,114
112142,138,138,138
112143,65,65,65
112144,0,0,0
112145,65,65,65
112146,114,114,114
112147,23,23,23
112148,16,16,16
112149,194,194,194
112150,87,87,87
112151,94,94,94
112152,80,80,80
112153,132,132,132
112154,248,248,248
112155,5,5,5
112156,228,228,228
112157,140,140,140
112158,75,75,75
112159,111,111,111
112160,41,41,41
112161,90,90,90
112162,230,230,230
112163,147,147,147
112164,85,85,85
112165,201,201,201
112166,118,118,118
112167,51,51,51
112168,151,151,151
112169,78,78,78
112170,9,9,9
112171,138,138,138
112172,106,106,106
112173,220,220,220
112174,62,62,62
112175,250,250,250
112176,77,77,77
112177,188,188,188
112178,66,66,66
112179,248,248,248
112180,116,116,116
112181,76,76,76
112182,217,217,217
112183,87,87,87
112184,157,157,157
112185,97,97,97
112186,223,223,223
112187,228,228,228
112188,72,72,72
112189,158,158,158
112190,222,222,222
112191,187,187,187
112192,148,148,148
112193,218,218,218
112194,69,69,69
112195,136,136,136
112196,165,165,165
112197,254,254,254
112198,185,185,185
112199,210,210,210
112200,46,46,46
112201,96,96,96
112202,221,221,221
112203,131,131,131
112204,43,43,43
112205,164,164,164
112206,77,77,77
112207,112,112,112
112208,137,137,137
112209,41,41,41
112210,188,188,188
112211,189,189,189
112212,14,14,14
112213,14,14,14
112214,211,211,211
112215,123,123,123
112216,155,155,155
112217,78,78,78
112218,182,182,182
112219,229,229,229
112220,10,10,10
112221,150,150,150
112222,17,17,17
112223,33,33,33
112224,167,167,167
112225,255,255,255
112226,233,233,233
112227,89,89,89
112228,66,66,66
112229,184,184,184
112230,165,165,165
112231,5,5,5
112232,246,246,246
112233,107,107,107
112234,149,149,149
112235,93,93,93
112236,16,16,16
112237,24,24,24
112238,49,49,49
112239,101,101,101
112240,243,243,243
112241,245,245,245
112242,122,122,122
112243,108,108,108
112244,167,167,167
112245,55,55,55
112246,33,33,33
112247,61,61,61
112248,61,61,61
112249,18,18,18
112250,226,226,226
112251,128,128,128
112252,0,0,0
112253,198,198,198
112254,52,52,52
112255,74,74,74
112256,58,58,58
112257,0,0,0
112258,196,196,196
112259,53,53,53
112260,173,173,173
112261,113,113,113
112262,9,9,9
112263,197,197,197
112264,163,163,163
112265,73,73,73
112266,32,32,32
112267,172,172,172
112268,38,38,38
112269,93,93,93
112270,226,226,226
112271,83,83,83
112272,154,154,154
112273,227,227,227
112274,192,192,192
112275,45,45,45
112276,10,10,10
112277,46,46,46
112278,33,33,33
112279,13,13,13
112280,93,93,93
112281,32,32,32
112282,140,140,140
112283,123,123,123
112284,2,2,2
112285,208,208,208
112286,2,2,2
112287,75,75,75
112288,11,11,11
112289,128,128,128
112290,166,166,166
112291,33,33,33
112292,115,115,115
112293,4,4,4
112294,128,128,128
112295,14,14,14
112296,0,0,0
112297,2,2,2
112298,104,104,104
112299,104,104,104
112300,10,10,10
112301,200,200,200
112302,128,128,128
112303,145,145,145
112304,33,33,33
112305,211,211,211
112306,17,17,17
112307,43,43,43
112308,139,139,139
112309,222,222,222
112310,46,46,46
112311,51,51,51
112312,32,32,32
112313,2,2,2
112314,46,46,46
112315,1,1,1
112316,17,17,17
112317,200,200,200
112318,205,205,205
112319,32,32,32
112320,229,229,229
112321,33,33,33
112322,69,69,69
112323,156,156,156
112324,210,210,210
112325,36,36,36
112326,120,120,120
112327,249,249,249
112328,176,176,176
112329,134,134,134
112330,20,20,20
112331,136,136,136
112332,152,152,152
112333,56,56,56
112334,208,208,208
112335,20,20,20
112336,148,148,148
112337,181,181,181
112338,31,31,31
112339,194,194,194
112340,138,138,138
112341,53,53,53
112342,0,0,0
112343,183,183,183
112344,136,136,136
112345,244,244,244
112346,2,2,2
112347,0,0,0
112348,20,20,20
112349,36,36,36
112350,128,128,128
112351,98,98,98
112352,168,168,168
112353,96,96,96
112354,169,169,169
112355,91,91,91
112356,244,244,244
112357,48,48,48
112358,65,65,65
112359,144,144,144
112360,131,131,131
112361,29,29,29
112362,137,137,137
112363,43,43,43
112364,69,69,69
112365,0,0,0
112366,8,8,8
112367,217,217,217
112368,18,18,18
112369,0,0,0
112370,25,25,25
112371,210,210,210
112372,73,73,73
112373,44,44,44
112374,149,149,149
112375,118,118,118
112376,202,202,202
112377,144,144,144
112378,129,129,129
112379,102,102,102
112380,230,230,230
112381,240,240,240
112382,200,200,200
112383,91,91,91
112384,154,154,154
112385,40,40,40
112386,63,63,63
112387,139,139,139
112388,145,145,145
112389,106,106,106
112390,51,51,51
112391,37,37,37
112392,150,150,150
112393,197,197,197
112394,227,227,227
112395,232,232,232
112396,104,104,104
112397,138,138,138
112398,206,206,206
112399,243,243,243
112400,185,185,185
112401,48,48,48
112402,239,239,239
112403,58,58,58
112404,182,182,182
112405,223,223,223
112406,88,88,88
112407,98,98,98
112408,31,31,31
112409,129,129,129
112410,105,105,105
112411,35,35,35
112412,82,82,82
112413,25,25,25
112414,70,70,70
112415,111,111,111
112416,243,243,243
112417,119,119,119
112418,119,119,119
112419,102,102,102
112420,55,55,55
112421,185,185,185
112422,61,61,61
112423,6,6,6
112424,124,124,124
112425,239,239,239
112426,238,238,238
112427,20,20,20
112428,0,0,0
112429,130,130,130
112430,255,255,255
112431,251,251,251
112432,178,178,178
112433,100,100,100
112434,235,235,235
112435,7,7,7
112436,5,5,5
112437,143,143,143
112438,88,88,88
112439,210,210,210
112440,219,219,219
112441,15,15,15
112442,46,46,46
112443,176,176,176
112444,113,113,113
112445,107,107,107
112446,186,186,186
112447,255,255,255
112448,97,97,97
112449,2,2,2
112450,158,158,158
112451,25,25,25
112452,137,137,137
112453,89,89,89
112454,76,76,76
112455,140,140,140
112456,224,224,224
112457,181,181,181
112458,129,129,129
112459,175,175,175
112460,174,174,174
112461,237,237,237
112462,61,61,61
112463,151,151,151
112464,149,149,149
112465,88,88,88
112466,161,161,161
112467,84,84,84
112468,99,99,99
112469,232,232,232
112470,34,34,34
112471,252,252,252
112472,69,69,69
112473,161,161,161
112474,1,1,1
112475,17,17,17
112476,117,117,117
112477,37,37,37
112478,72,72,72
112479,222,222,222
112480,204,204,204
112481,241,241,241
112482,129,129,129
112483,192,192,192
112484,232,232,232
112485,135,135,135
112486,160,160,160
112487,155,155,155
112488,231,231,231
112489,171,171,171
112490,121,121,121
112491,72,72,72
112492,36,36,36
112493,57,57,57
112494,185,185,185
112495,50,50,50
112496,81,81,81
112497,140,140,140
112498,0,0,0
112499,148,148,148
112500,190,190,190
112501,179,179,179
112502,163,163,163
112503,90,90,90
112504,163,163,163
112505,72,72,72
112506,139,139,139
112507,183,183,183
112508,181,181,181
112509,10,10,10
112510,138,138,138
112511,155,155,155
112512,255,255,255
112513,154,154,154
112514,173,173,173
112515,1,1,1
112516,67,67,67
112517,92,92,92
112518,171,171,171
112519,137,137,137
112520,29,29,29
112521,99,99,99
112522,106,106,106
112523,61,61,61
112524,59,59,59
112525,97,97,97
112526,49,49,49
112527,100,100,100
112528,177,177,177
112529,251,251,251
112530,226,226,226
112531,33,33,33
112532,32,32,32
112533,12,12,12
112534,140,140,140
112535,29,29,29
112536,14,14,14
112537,10,10,10
112538,31,31,31
112539,42,42,42
112540,176,176,176
112541,213,213,213
112542,49,49,49
112543,93,93,93
112544,172,172,172
112545,199,199,199
112546,102,102,102
112547,111,111,111
112548,116,116,116
112549,187,187,187
112550,69,69,69
112551,213,213,213
112552,218,218,218
112553,181,181,181
112554,66,66,66
112555,121,121,121
112556,136,136,136
112557,71,71,71
112558,57,57,57
112559,93,93,93
112560,217,217,217
112561,2,2,2
112562,201,201,201
112563,42,42,42
112564,58,58,58
112565,145,145,145
112566,166,166,166
112567,42,42,42
112568,59,59,59
112569,93,93,93
112570,206,206,206
112571,82,82,82
112572,87,87,87
112573,255,255,255
112574,161,161,161
112575,5,5,5
112576,144,144,144
112577,181,181,181
112578,249,249,249
112579,250,250,250
112580,37,37,37
112581,68,68,68
112582,92,92,92
112583,133,133,133
112584,95,95,95
112585,254,254,254
112586,122,122,122
112587,157,157,157
112588,220,220,220
112589,188,188,188
112590,140,140,140
112591,221,221,221
112592,122,122,122
112593,71,71,71
112594,70,70,70
112595,148,148,148
112596,249,249,249
112597,14,14,14
112598,177,177,177
112599,234,234,234
112600,69,69,69
112601,185,185,185
112602,235,235,235
112603,32,32,32
112604,0,0,0
112605,8,8,8
112606,10,10,10
112607,239,239,239
112608,100,100,100
112609,70,70,70
112610,21,21,21
112611,128,128,128
112612,10,10,10
112613,128,128,128
112614,152,152,152
112615,108,108,108
112616,248,248,248
112617,191,191,191
112618,104,104,104
112619,178,178,178
112620,14,14,14
112621,42,42,42
112622,236,236,236
112623,130,130,130
112624,215,215,215
112625,178,178,178
112626,181,181,181
112627,198,198,198
112628,152,152,152
112629,3,3,3
112630,130,130,130
112631,222,222,222
112632,188,188,188
112633,50,50,50
112634,61,61,61
112635,22,22,22
112636,159,159,159
112637,118,118,118
112638,82,82,82
112639,2,2,2
112640,70,70,70
112641,75,75,75
112642,139,139,139
112643,72,72,72
112644,204,204,204
112645,158,158,158
112646,44,44,44
112647,181,181,181
112648,118,118,118
112649,132,132,132
112650,154,154,154
112651,160,160,160
112652,123,123,123
112653,80,80,80
112654,42,42,42
112655,173,173,173
112656,18,18,18
112657,43,43,43
112658,183,183,183
112659,197,197,197
112660,124,124,124
112661,174,174,174
112662,16,16,16
112663,74,74,74
112664,103,103,103
112665,143,143,143
112666,213,213,213
112667,217,217,217
112668,229,229,229
112669,204,204,204
112670,195,195,195
112671,19,19,19
112672,11,11,11
112673,189,189,189
112674,151,151,151
112675,109,109,109
112676,143,143,143
112677,166,166,166
112678,254,254,254
112679,155,155,155
112680,90,90,90
112681,90,90,90
112682,40,40,40
112683,238,238,238
112684,96,96,96
112685,48,48,48
112686,181,181,181
112687,200,200,200
112688,102,102,102
112689,126,126,126
112690,129,129,129
112691,202,202,202
112692,94,94,94
112693,204,204,204
112694,98,98,98
112695,160,160,160
112696,147,147,147
112697,160,160,160
112698,182,182,182
112699,111,111,111
112700,248,248,248
112701,72,72,72
112702,3,3,3
112703,118,118,118
112704,15,15,15
112705,8,8,8
112706,122,122,122
112707,15,15,15
112708,231,231,231
112709,198,198,198
112710,128,128,128
112711,66,66,66
112712,99,99,99
112713,130,130,130
112714,79,79,79
112715,111,111,111
112716,29,29,29
112717,137,137,137
112718,9,9,9
112719,40,40,40
112720,120,120,120
112721,195,195,195
112722,204,204,204
112723,242,242,242
112724,12,12,12
112725,208,208,208
112726,252,252,252
112727,191,191,191
112728,27,27,27
112729,160,160,160
112730,181,181,181
112731,27,27,27
112732,227,227,227
112733,106,106,106
112734,58,58,58
112735,58,58,58
112736,166,166,166
112737,94,94,94
112738,174,174,174
112739,0,0,0
112740,0,0,0
112741,0,0,0
112742,54,54,54
112743,242,242,242
112744,28,28,28
112745,10,10,10
112746,26,26,26
112747,10,10,10
112748,1,1,1
112749,110,110,110
112750,147,147,147
112751,157,157,157
112752,175,175,175
112753,171,171,171
112754,91,91,91
112755,29,29,29
112756,82,82,82
112757,217,217,217
112758,67,67,67
112759,132,132,132
112760,219,219,219
112761,191,191,191
112762,126,126,126
112763,204,204,204
112764,34,34,34
112765,50,50,50
112766,22,22,22
112767,234,234,234
112768,215,215,215
112769,92,92,92
112770,38,38,38
112771,249,249,249
112772,247,247,247
112773,157,157,157
112774,229,229,229
112775,4,4,4
112776,104,104,104
112777,233,233,233
112778,113,113,113
112779,105,105,105
112780,25,25,25
112781,147,147,147
112782,195,195,195
112783,233,233,233
112784,90,90,90
112785,233,233,233
112786,6,6,6
112787,47,47,47
112788,148,148,148
112789,61,61,61
112790,98,98,98
112791,229,229,229
112792,85,85,85
112793,96,96,96
112794,168,168,168
112795,253,253,253
112796,76,76,76
112797,160,160,160
112798,109,109,109
112799,105,105,105
112800,138,138,138
112801,192,192,192
112802,18,18,18
112803,122,122,122
112804,227,227,227
112805,117,117,117
112806,91,91,91
112807,90,90,90
112808,46,46,46
112809,102,102,102
112810,21,21,21
112811,171,171,171
112812,61,61,61
112813,171,171,171
112814,86,86,86
112815,204,204,204
112816,47,47,47
112817,77,77,77
112818,26,26,26
112819,215,215,215
112820,109,109,109
112821,104,104,104
112822,43,43,43
112823,11,11,11
112824,149,149,149
112825,191,191,191
112826,218,218,218
112827,219,219,219
112828,10,10,10
112829,111,111,111
112830,163,163,163
112831,53,53,53
112832,172,172,172
112833,230,230,230
112834,51,51,51
112835,144,144,144
112836,123,123,123
112837,52,52,52
112838,182,182,182
112839,120,120,120
112840,148,148,148
112841,123,123,123
112842,92,92,92
112843,180,180,180
112844,203,203,203
112845,211,211,211
112846,62,62,62
112847,175,175,175
112848,10,10,10
112849,3,3,3
112850,135,135,135
112851,225,225,225
112852,231,231,231
112853,111,111,111
112854,22,22,22
112855,233,233,233
112856,160,160,160
112857,138,138,138
112858,34,34,34
112859,23,23,23
112860,246,246,246
112861,209,209,209
112862,76,76,76
112863,164,164,164
112864,68,68,68
112865,234,234,234
112866,131,131,131
112867,74,74,74
112868,220,220,220
112869,220,220,220
112870,37,37,37
112871,67,67,67
112872,138,138,138
112873,169,169,169
112874,106,106,106
112875,255,255,255
112876,77,77,77
112877,227,227,227
112878,202,202,202
112879,26,26,26
112880,64,64,64
112881,0,0,0
112882,0,0,0
112883,1,1,1
112884,116,116,116
112885,66,66,66
112886,16,16,16
112887,101,101,101
112888,20,20,20
112889,32,32,32
112890,34,34,34
112891,52,52,52
112892,23,23,23
112893,18,18,18
112894,4,4,4
112895,97,97,97
112896,133,133,133
112897,2,2,2
112898,203,203,203
112899,245,245,245
112900,77,77,77
112901,90,90,90
112902,139,139,139
112903,196,196,196
112904,197,197,197
112905,156,156,156
112906,104,104,104
112907,45,45,45
112908,77,77,77
112909,223,223,223
112910,247,247,247
112911,210,210,210
112912,11,11,11
112913,31,31,31
112914,231,231,231
112915,244,244,244
112916,119,119,119
112917,235,235,235
112918,235,235,235
112919,136,136,136
112920,103,103,103
112921,74,74,74
112922,156,156,156
112923,184,184,184
112924,183,183,183
112925,213,213,213
112926,86,86,86
112927,192,192,192
112928,92,92,92
112929,152,152,152
112930,149,149,149
112931,79,79,79
112932,85,85,85
112933,41,41,41
112934,228,228,228
112935,227,227,227
112936,105,105,105
112937,234,234,234
112938,173,173,173
112939,137,137,137
112940,13,13,13
112941,219,219,219
112942,3,3,3
112943,228,228,228
112944,162,162,162
112945,65,65,65
112946,242,242,242
112947,107,107,107
112948,13,13,13
112949,109,109,109
112950,168,168,168
112951,121,121,121
112952,32,32,32
112953,33,33,33
112954,185,185,185
112955,164,164,164
112956,210,210,210
112957,226,226,226
112958,208,208,208
112959,155,155,155
112960,86,86,86
112961,92,92,92
112962,99,99,99
112963,59,59,59
112964,159,159,159
112965,213,213,213
112966,32,32,32
112967,170,170,170
112968,86,86,86
112969,82,82,82
112970,187,187,187
112971,127,127,127
112972,166,166,166
112973,200,200,200
112974,124,124,124
112975,167,167,167
112976,197,197,197
112977,132,132,132
112978,98,98,98
112979,0,0,0
112980,232,232,232
112981,18,18,18
112982,86,86,86
112983,22,22,22
112984,22,22,22
112985,149,149,149
112986,209,209,209
112987,213,213,213
112988,88,88,88
112989,194,194,194
112990,200,200,200
112991,161,161,161
112992,17,17,17
112993,225,225,225
112994,214,214,214
112995,117,117,117
112996,111,111,111
112997,244,244,244
112998,30,30,30
112999,22,22,22
113000,38,38,38
113001,42,42,42
113002,34,34,34
113003,199,199,199
113004,255,255,255
113005,54,54,54
113006,81,81,81
113007,17,17,17
113008,4,4,4
113009,2,2,2
113010,58,58,58
113011,14,14,14
113012,233,233,233
113013,239,239,239
113014,20,20,20
113015,51,51,51
113016,161,161,161
113017,161,161,161
113018,243,243,243
113019,180,180,180
113020,96,96,96
113021,178,178,178
113022,220,220,220
113023,60,60,60
113024,50,50,50
113025,52,52,52
113026,240,240,240
113027,243,243,243
113028,141,141,141
113029,60,60,60
113030,89,89,89
113031,217,217,217
113032,146,146,146
113033,162,162,162
113034,161,161,161
113035,128,128,128
113036,35,35,35
113037,64,64,64
113038,128,128,128
113039,14,14,14
113040,249,249,249
113041,140,140,140
113042,193,193,193
113043,152,152,152
113044,0,0,0
113045,104,104,104
113046,144,144,144
113047,49,49,49
113048,114,114,114
113049,30,30,30
113050,20,20,20
113051,90,90,90
113052,95,95,95
113053,108,108,108
113054,165,165,165
113055,196,196,196
113056,134,134,134
113057,255,255,255
113058,251,251,251
113059,178,178,178
113060,68,68,68
113061,228,228,228
113062,128,128,128
113063,36,36,36
113064,62,62,62
113065,101,101,101
113066,87,87,87
113067,235,235,235
113068,12,12,12
113069,43,43,43
113070,240,240,240
113071,142,142,142
113072,140,140,140
113073,170,170,170
113074,253,253,253
113075,97,97,97
113076,133,133,133
113077,158,158,158
113078,19,19,19
113079,133,133,133
113080,117,117,117
113081,79,79,79
113082,77,77,77
113083,188,188,188
113084,175,175,175
113085,194,194,194
113086,106,106,106
113087,178,178,178
113088,106,106,106
113089,49,49,49
113090,183,183,183
113091,158,158,158
113092,56,56,56
113093,145,145,145
113094,201,201,201
113095,238,238,238
113096,128,128,128
113097,213,213,213
113098,189,189,189
113099,251,251,251
113100,125,125,125
113101,31,31,31
113102,23,23,23
113103,158,158,158
113104,26,26,26
113105,161,161,161
113106,143,143,143
113107,179,179,179
113108,157,157,157
113109,16,16,16
113110,90,90,90
113111,159,159,159
113112,154,154,154
113113,45,45,45
113114,245,245,245
113115,103,103,103
113116,68,68,68
113117,39,39,39
113118,156,156,156
113119,220,220,220
113120,160,160,160
113121,173,173,173
113122,54,54,54
113123,178,178,178
113124,55,55,55
113125,193,193,193
113126,127,127,127
113127,18,18,18
113128,236,236,236
113129,205,205,205
113130,29,29,29
113131,177,177,177
113132,185,185,185
113133,148,148,148
113134,200,200,200
113135,195,195,195
113136,211,211,211
113137,228,228,228
113138,115,115,115
113139,149,149,149
113140,8,8,8
113141,12,12,12
113142,176,176,176
113143,172,172,172
113144,203,203,203
113145,9,9,9
113146,183,183,183
113147,16,16,16
113148,85,85,85
113149,23,23,23
113150,125,125,125
113151,26,26,26
113152,36,36,36
113153,102,102,102
113154,51,51,51
113155,216,216,216
113156,191,191,191
113157,42,42,42
113158,24,24,24
113159,94,94,94
113160,210,210,210
113161,30,30,30
113162,155,155,155
113163,173,173,173
113164,121,121,121
113165,163,163,163
113166,60,60,60
113167,159,159,159
113168,25,25,25
113169,170,170,170
113170,32,32,32
113171,253,253,253
113172,101,101,101
113173,120,120,120
113174,251,251,251
113175,82,82,82
113176,108,108,108
113177,139,139,139
113178,37,37,37
113179,212,212,212
113180,146,146,146
113181,156,156,156
113182,240,240,240
113183,1,1,1
113184,5,5,5
113185,170,170,170
113186,98,98,98
113187,58,58,58
113188,53,53,53
113189,171,171,171
113190,154,154,154
113191,231,231,231
113192,8,8,8
113193,195,195,195
113194,215,215,215
113195,67,67,67
113196,137,137,137
113197,246,246,246
113198,234,234,234
113199,127,127,127
113200,52,52,52
113201,145,145,145
113202,195,195,195
113203,71,71,71
113204,49,49,49
113205,63,63,63
113206,234,234,234
113207,147,147,147
113208,95,95,95
113209,107,107,107
113210,145,145,145
113211,52,52,52
113212,221,221,221
113213,141,141,141
113214,71,71,71
113215,154,154,154
113216,52,52,52
113217,52,52,52
113218,68,68,68
113219,46,46,46
113220,223,223,223
113221,251,251,251
113222,41,41,41
113223,70,70,70
113224,151,151,151
113225,0,0,0
113226,3,3,3
113227,20,20,20
113228,32,32,32
113229,0,0,0
113230,0,0,0
113231,9,9,9
113232,204,204,204
113233,13,13,13
113234,29,29,29
113235,57,57,57
113236,180,180,180
113237,193,193,193
113238,162,162,162
113239,182,182,182
